Age,BMI,Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Cholesterol_Level,Glucose_Level,Genetic_Risk_Score,Gender_Male,Gender_Other,Smoking_Status_Former,Smoking_Status_Never,Alcohol_Consumption_Moderate,Physical_Activity_Level_Low,Physical_Activity_Level_Moderate,Family_History_Yes,Previous_Diagnosis_Pre-disease
0.21822466,3.3887014,-1.9054774,0.5127482,-1.9242531,-0.6413391,-0.48038185,0.078510866,0.008719329,-3.7211869,1.249894,0.46167067,2.2131634,0.07818311,-0.7143049,-0.23115776
-0.29730597,-3.7797627,-1.1531655,-0.34110618,1.4620371,0.694591,1.2457925,-0.36845317,0.0055967597,0.5519489,-3.1584098,0.6325514,-0.60687244,0.0015651027,0.4175403,-0.0013133106
-0.4690007,-4.4777193,-2.6991935,-0.23401652,-2.3996952,-1.3225725,0.4073709,-0.26089156,0.005128163,1.0096745,1.2633251,0.48309442,-1.1550353,-0.0029269555,-1.3897458,0.04582768
-0.5379769,-3.0344188,-0.7416231,-0.13904338,-0.8593712,0.80859107,0.3887129,0.467867,0.003001072,0.6443647,-3.5544345,-1.0342633,2.3852863,-0.0025225878,0.28480935,-0.21008004
-0.2328898,-4.704215,-2.05877,-0.1790793,-1.9046806,-2.2419736,-0.38860837,-0.21514568,0.0051615727,1.2068139,1.5818378,-0.7463246,1.5629166,-0.0061123315,0.40082288,0.6858377
-0.23072368,-2.9907541,-1.6336033,0.080542386,-1.4115624,-2.02168,0.035042617,0.06809522,0.0060448917,-2.926492,0.6812354,0.26884747,-0.7756662,-0.037171356,-0.74177045,-0.009575182
0.042435855,-3.8911605,-2.1479657,-0.06119611,1.3747324,-2.666835,-1.039148,0.033361915,0.0070629492,-3.72866,0.73439485,-0.9893627,-0.4853927,-0.12656063,0.37832692,-0.054849382
-0.44422632,-2.966393,-1.8220437,-0.12613384,-1.3407446,-2.256809,-0.71558243,-0.30417493,0.0004954692,0.5274135,-3.0221224,-0.39652154,0.72544783,0.04120259,0.3180845,-0.34650382
-0.30349433,-3.919709,0.98839045,-0.2445181,0.8248732,-1.265355,-0.5978418,0.11483493,0.0029004207,0.57584214,-3.5770311,0.45524594,-0.8510719,-0.009604129,-0.67632294,-0.07127877
0.44726974,-2.8110087,-2.3089862,-0.14201987,-1.8473128,-2.8608067,-0.93696666,-0.23228782,0.0070495177,-3.4852116,0.75831884,0.18799342,1.1262692,0.060217112,0.4732296,-0.33584994
0.030954981,-3.436527,0.9058543,0.0010681343,-1.7817354,-0.6030966,-0.5188562,0.07001661,0.0026192176,0.49279025,-3.1579313,-0.7823358,-0.5855974,0.011790963,-1.2214108,0.004908638
-0.76889807,-3.5013032,-2.0178354,-0.38806835,-1.4917485,-1.8590195,-0.965445,-0.08571338,0.0063559953,-2.9193666,0.7171423,-0.5948418,-1.1600196,-0.0081199305,0.2967735,-0.11251776
0.111818224,-3.2149582,0.58566105,-0.3457246,-2.1709144,-1.8873913,-0.1543533,0.080747105,0.0043230476,1.3857391,1.7511017,0.7103588,-0.32256636,0.023321245,-1.3359277,0.010529751
0.10295898,-3.46386,1.2917138,0.23914668,1.3907084,0.24125345,0.7751193,-0.48466212,0.0041735996,0.52308255,-3.974055,0.554948,1.633508,-0.0144021185,0.39067903,-0.068944216
0.028496722,-3.7082896,-2.1908815,-0.016855702,1.2493126,-2.4635904,-1.1489809,-0.10837161,0.0072027515,-3.3478682,0.6430885,0.61443913,-1.2651746,0.019778604,0.095365055,-0.07621242
-0.7281999,-2.9624813,-1.0828862,-0.055341218,0.8054254,-1.0699601,-0.62680864,-0.064146444,0.004962365,-3.1298053,0.6693542,-0.6719713,-0.79347783,-0.05257367,-0.5817072,-0.03197454
0.07077542,-3.7925174,0.9531533,-0.15502912,-1.6423037,-1.6554673,-0.32741654,-0.17821506,0.0018650596,0.51462704,-3.8227363,0.26700383,0.984137,0.023094786,-1.3544152,-0.2552771
-0.74925137,-3.5002682,-2.2169886,-0.13331649,0.99422973,-2.5050192,-0.31488746,-0.24027151,0.004965648,0.561195,-3.500709,0.33369544,-0.8863961,-0.022171931,0.30030864,-0.0022030943
-0.058160104,2.4247432,-1.8191582,0.09780325,-1.4010754,1.0629964,-0.5698433,0.25873032,0.013776421,1.4599463,1.7732726,0.36325192,1.64993,0.23945408,0.5467637,0.05086715
-0.112622544,-4.002637,0.19194984,-0.72220486,-2.105873,-1.6977996,0.1718558,0.17252319,0.00056475226,0.5472896,-3.5994577,0.269826,0.5976073,0.014647772,-0.9375788,-0.18672878
0.120321855,2.9649131,-1.7758925,-0.7285419,1.1624601,0.7814541,-0.24001357,0.018116314,0.009110296,1.6463854,2.0482733,0.32258853,2.0766344,0.12726584,-1.0163202,0.29447696
-0.14277112,3.7056658,1.4247543,-1.0062405,-2.943405,0.5432067,-0.71802354,0.034993917,0.009576948,-3.1180437,1.0931375,0.22522746,1.3553857,0.11409656,-1.1110469,-0.4660878
0.38050482,2.9489229,2.0211055,-0.8198652,0.653509,-2.892377,1.1516032,0.0028478624,0.0034824554,0.5902593,-3.7491677,0.19582193,1.3423109,0.08637055,0.3739302,-0.24389167
-0.003347159,1.8431411,-2.4529064,-0.4808892,-1.946789,-2.8112898,-0.8968771,-0.0055315634,0.009892002,-3.0497265,1.1973865,-0.74265814,-1.3408309,-0.18908589,-1.0722811,0.014282353
-0.8698743,3.3851514,-2.4292862,0.31938043,-1.5041834,-2.2015631,0.3349202,-0.21216191,0.008134883,1.7589529,2.2427175,0.2243907,-0.8699776,-0.16975814,0.2238554,0.01840048
-0.35551536,-3.8636508,1.5950663,-0.37451988,1.6086746,0.8680097,-1.3626319,0.0425435,0.0036046356,1.741808,1.5739402,0.61166567,1.466638,-0.03597454,-1.2443359,0.10650581
-0.67072445,-3.5227592,0.9151855,-0.22312747,-2.226671,0.8179326,-0.83119285,0.29123273,0.0020473762,0.541109,-4.105149,-0.7163106,1.4932241,0.17097867,0.4887413,0.19232525
0.044961914,-3.4746027,1.1727315,-0.44976926,1.0787195,0.11112597,-0.5427898,0.14295651,0.0072230063,1.5450523,1.5660914,0.14689068,-1.0825989,-0.008929927,0.36942017,-0.065118074
-0.31144536,-4.6933656,0.94091463,-0.44984233,1.9360126,0.8829811,-0.6443214,0.21964332,0.0066430187,0.5904955,-3.6326685,-0.710861,-0.9180878,-0.039485548,0.6156218,-0.026563149
-0.11222335,-2.6696255,-0.96948695,0.16925848,-1.8015448,-2.4172184,-0.23702233,-0.28404528,0.0012043599,0.5607996,-2.553267,0.41723165,-0.51260257,0.008792454,-0.9637227,0.02031603
-0.21636249,3.439169,-2.0291293,-0.67170566,-1.2620647,-1.9669565,1.1953202,-0.090849265,0.006011336,1.8006122,2.3474193,-0.4483161,-0.8639662,-0.17302963,-1.163953,-0.027386002
0.22147334,-4.1569314,-2.2154026,0.087681316,-1.8395009,-1.2321004,-0.7916324,0.24308833,0.005880215,1.438977,1.5520157,0.4375269,2.2616274,-0.0027997326,0.59572023,0.39736462
-0.5435788,-3.2810264,-2.1845503,-0.12968001,-1.4636209,-2.095438,-0.7371466,0.20322348,0.0051513338,0.58563477,-2.8193743,0.32035586,-0.93498856,-0.17083712,0.29246673,-0.13551247
0.09030089,-5.0524383,1.0733114,0.39476377,1.6306206,0.8351136,-0.35080257,-0.38092485,0.0016760255,0.63424885,-3.8638601,0.6288356,1.6085459,-0.016143188,-1.6407994,0.15657319
-0.22198094,-3.9807756,-1.4076393,-0.16292801,-1.6259949,0.6608022,-0.9057011,0.18338837,0.004871406,-3.6945736,0.7578913,0.3929609,1.6432451,0.034279656,-1.1804879,-0.032059245
-0.093572184,-2.2805336,-0.9952233,-0.34397796,-1.3994719,0.4942468,-0.016699422,-0.31761557,0.0014730033,0.50010985,-2.4319563,-0.64853007,-0.8790682,0.01287646,-1.1326001,0.0032167179
-0.8638163,2.9101477,1.5454559,-0.00878208,-1.6631781,0.74536824,0.8589061,-0.050675664,-0.3846817,1.711981,1.8193192,-0.6618037,-0.77097917,-0.10532921,0.20118417,-0.228702
-0.0007147463,-4.2571883,1.048109,-1.158641,1.9491552,0.872648,-1.0621334,0.27341098,0.0051592514,0.59551454,-3.9204,0.29762062,0.93496937,0.030017534,0.3972083,-0.33611706
-0.091850355,3.3854675,1.5794326,-0.4992571,-1.5783991,-1.5853726,-0.41455197,0.016157651,0.007507127,1.9058096,2.3273523,-0.7010885,-1.1412522,0.22569744,0.4876793,-0.047351245
-0.021844067,-3.5098312,-2.0290182,-0.63998795,0.44208318,-1.7142974,-0.57148397,-0.20154533,0.0025396193,0.49572918,-2.312115,-0.966798,-0.8486116,-0.056538135,-0.73991126,0.008009061
-0.36260417,-3.237633,-1.6826984,-0.20019004,1.2223623,-1.9526743,-0.60076886,0.15597644,0.0017523528,0.5471031,-2.9257245,-0.99292934,-0.86189663,0.044576764,-0.67417085,-0.07726141
-0.8503171,-3.781422,1.6364218,-0.11697056,0.9927007,0.25858605,-1.0638841,-0.0353125,0.004810989,-4.899616,0.8187009,0.48657164,-0.7900278,-0.053308208,-1.207851,0.050252035
-0.27090162,-5.513013,1.0118289,-0.33969235,1.3487222,-1.9199874,-1.0197978,-0.07118354,0.0040748995,-4.2397976,0.7627118,-1.1353543,1.5133623,0.10160449,-1.5717553,0.17118418
-0.06468157,2.6320102,0.8255195,-0.47083673,-1.2419356,-3.1861792,-0.65481937,-0.0070171123,0.008994054,-4.094525,0.8177938,-1.1851277,-1.0406723,-0.09046145,0.4692536,-0.2700094
-0.38355508,-3.3025866,-1.568074,0.34701145,-1.1416167,0.506286,-0.7382387,-0.49558115,0.0057086432,0.59964573,-4.107532,0.34405255,-1.0175699,-0.022993516,0.42167646,-0.040115338
-0.26672837,-4.283135,0.7836287,-0.5996977,-2.0261712,0.31313398,-0.2305137,-0.39901945,0.0029806397,0.65093684,-4.541545,0.3405709,1.5593742,-0.014725365,0.5687853,-0.30954367
-0.58368784,-4.6507516,1.2382869,-0.1783409,-1.5307484,-1.2408913,-0.76843756,-0.21815757,0.0070170765,-3.9510427,0.8044079,-0.855099,-1.1876079,0.033951964,0.30291286,-0.009078121
-0.58630204,-3.0556037,-1.6972773,-0.06819244,0.5374043,-1.1488729,-0.491519,-0.029562507,0.0072674174,-4.541901,0.6879452,0.37910938,-0.9217305,-0.053285852,0.15822129,0.009382097
-0.5553368,-3.2609801,-0.8778172,-0.36860162,-0.9724645,0.29392672,0.5607128,-0.33892506,0.003237593,0.5650465,-3.1503386,-0.8023919,1.8015015,0.026352445,0.58646965,-0.18443897
-0.60479844,-3.3565226,-1.6002767,0.23957652,0.9127205,-1.9102767,-0.4349917,-0.24603015,0.0026434185,0.50092924,-3.2004502,-0.42781886,-0.8027794,0.11294542,-0.78034604,0.16613446
0.2116758,3.6029146,-1.0004846,0.007590834,-2.28475,1.4354354,-0.64928204,0.14985259,0.0036591599,0.66471714,-2.1605701,0.5278517,1.6385434,0.075976446,0.60497314,-0.25305134
-0.037321355,-3.5531185,-1.553337,0.05047281,-1.8496535,-0.7676265,-0.020268647,0.06369544,0.0019033009,0.52702546,-2.8421233,0.320447,1.2617409,0.0229347,-1.2686945,-0.051929653
-0.2097543,-3.6295485,0.8488246,-0.1505809,-1.4747494,1.1027193,-0.64203966,-0.19358708,0.0008613976,0.5631794,-3.977373,0.5078159,-0.4039038,-0.022398036,-0.73744446,-0.005796781
1.2279806,2.6885712,-2.5439289,-0.1843025,1.4702257,-1.1367544,-0.09182989,0.069306254,0.006621548,0.6908104,-2.5551975,-0.3802891,-0.7113752,-0.11097052,0.6820994,-0.040635858
-0.25670794,-3.427007,1.3025082,0.08091454,0.905239,-1.9094417,-0.41696504,-0.1638327,0.005235605,-3.7569585,0.8257907,0.66478336,-0.42496845,-0.010676636,-0.5677094,-0.043745715
-0.33347824,-2.5287564,1.1931288,-0.35242617,1.9584061,0.79015756,-0.088685215,-0.17376779,0.0057786284,2.0734801,2.3389075,0.2774637,2.114459,0.007117849,0.5820811,-0.17588289
-1.1083326,2.6492202,1.383673,-0.73593897,0.767578,-2.0760837,-0.26318032,-0.027527992,0.006407912,1.6381983,2.0610194,0.39415458,2.2763789,0.1731947,0.45274505,0.2678355
-0.2094503,-3.8534021,0.99402416,-0.26671347,0.91981906,-2.1619303,-0.12411854,-0.08278949,0.0068473406,-4.303794,0.83960277,0.528278,-0.7444079,-0.0863423,0.16453037,-0.0042022606
0.5586945,-4.7520905,-1.3587298,-0.101550035,1.4184746,0.5525058,-0.6359831,-0.36625737,0.0024350146,0.5596441,-3.5706913,-0.8072764,-0.72641164,0.068309166,-0.8609822,0.043458227
0.40304902,-3.2117174,-1.8121356,0.10155078,0.31010282,-2.0553668,-0.8844284,0.2722932,0.00516961,0.59040475,-3.669774,-0.45388898,1.4482085,0.12647247,0.25888103,-0.3759729
-0.29596004,-3.6939452,-1.5749329,-0.32875347,-0.8089524,0.62877005,-0.14172173,0.37427348,0.005815674,-4.125246,0.856166,-0.7072026,2.5419128,0.03513363,0.4177101,0.17901117
-0.15586646,-3.3723845,1.3285197,-0.42128253,-2.4071338,-1.5319641,-0.4045593,-0.08539795,0.0007892503,0.57509935,-3.035398,0.7199325,-0.3030767,0.05833057,-1.1294329,0.057485573
0.13039786,-2.8591013,1.5154848,-0.10945846,-0.90571743,0.22805251,-0.6037074,0.13673988,0.007587934,1.766751,1.9685041,0.6252301,-1.1081781,0.030000921,0.6349698,0.17057593
-1.3946427,-3.2382016,-1.6742395,-0.14504497,1.3873223,-0.3345763,-0.35071295,0.2509315,0.005176789,0.63547814,-3.3518405,0.39294404,-1.5635744,-0.0632129,0.26592523,-0.0063907015
-0.53770804,2.0409398,-1.5139219,-0.36391303,-2.1506946,0.82838345,-0.37559238,0.106172904,-0.0036614856,0.7131671,-3.8140368,-1.0933901,-0.910703,-0.16169792,0.50629234,0.021452118
-0.09133494,-3.881791,1.1450136,0.48125246,1.8773164,-2.7476668,-0.50729024,0.108922794,0.0022346873,0.63487667,-3.4266083,-1.4039347,-0.8617433,-0.11090517,-0.87291706,-0.054873537
-0.015311826,-3.7550247,1.0133405,-0.23655213,0.42222533,-3.313835,-0.19517796,0.084094584,0.0039624283,0.5949818,-3.7941215,-1.2974575,-1.0131931,-0.126808,0.32043082,-0.030926656
0.4121559,-4.2725186,-0.83654237,-0.48809505,1.1499844,0.77964604,1.2768929,-0.3207668,0.0024673892,0.5498251,-4.0106735,-0.8410333,-0.88016164,-0.097254716,-1.0507725,-0.011148436
-0.06427899,-4.2432046,-1.3486807,0.071580425,-1.3851123,0.52739155,-0.041809015,0.17529362,0.0046892124,-4.2023187,0.9370759,0.21053946,2.0995438,-0.0067426367,0.4586795,-0.08824136
0.18111172,-3.162221,-2.030045,-0.18626948,1.0067207,2.1111467,-0.26392546,0.10332778,0.0068982136,1.5474572,1.8723544,0.31468272,-1.1908386,0.005952589,0.5018229,0.050849415
-0.44754562,-3.0173702,-1.8894644,0.2811711,-1.8093054,0.731765,-0.78516966,0.22506362,0.001643974,0.53515625,-3.5249987,0.5254632,-0.6969676,0.008945063,0.27024755,0.08330517
-0.9586544,-3.015045,1.3175343,0.1383199,-1.6347526,-2.175813,1.254386,-0.15439294,-0.24181499,-2.771837,0.93775344,0.29735193,-0.85817003,-0.012709841,0.20077182,-0.21784487
-0.93491685,2.719758,-1.5161276,-0.3808473,-1.3593414,-3.7102036,1.243112,-0.12914532,0.0034068283,0.5967994,-3.625922,0.20596363,1.3119584,0.07549343,0.4443815,-0.3827549
-1.4730339,2.4873939,-1.7436221,-0.45993003,2.2430153,-2.3178558,-0.7629261,-0.052033503,0.00816412,1.5559732,1.8349944,0.3873262,-1.014731,-0.26647064,0.34514925,-0.060721952
-0.25458303,-2.3669062,1.7412839,0.33826604,-0.9761735,1.3778486,-0.12022365,-0.30756983,0.007552183,1.6922019,1.9912187,-1.2274377,-1.2360991,-0.14719059,0.49863744,-0.043419536
-0.08127977,3.5698938,-0.27110046,-0.052393824,-2.0796447,-2.214767,-0.3010174,-0.14525332,0.007918681,2.1209157,2.379814,-0.7639929,-1.381599,-0.2550644,0.2389793,-0.039750908
-0.3337063,-3.1099923,-1.0260327,-0.025957007,-1.5903224,0.61639965,-0.8221973,-0.4076208,0.0008245295,0.5949335,-3.6437309,-0.845346,1.5467677,0.028590195,-0.92593086,-0.07767499
-0.25478244,2.8173172,-3.0261924,-0.14819282,1.5649152,-2.5993392,-0.51125044,0.0175511,0.0020859651,0.74777013,-3.5224338,-0.30837867,-0.6540435,0.10122329,-0.9212894,-0.04291814
-0.70480025,-3.77166,-1.9253994,-0.19198468,-1.0234818,-1.7776909,1.1858544,0.16081461,0.006217948,1.1512208,1.5281905,-0.47208193,-0.81057703,-0.072316155,0.2684239,0.03412865
-0.34102544,3.0893445,-1.9844708,0.47207955,1.6594952,1.2853643,-0.5281556,0.01441329,0.0019404206,0.54696107,-3.3136039,0.41605896,2.147313,0.06920666,-1.1254272,-0.24982436
-0.11024825,-2.7769969,-2.257663,-0.2721682,0.48129237,-2.416778,-0.9449387,0.11014533,0.0017222649,0.58868265,-3.713039,0.5820942,-0.41135746,0.035573747,-0.7262976,-0.031485077
-0.7281246,-3.0987499,-1.8237176,-0.3770725,-1.5658005,0.2665907,-0.99246866,0.12592193,0.0070909,-3.6791954,0.5949201,0.43470082,-1.2276448,-0.008626159,0.35228938,-0.09950602
-0.15494813,-4.3286896,1.0576781,0.122888416,1.381804,-2.2942903,-0.5660304,0.1688985,0.0044315998,0.5944338,-3.5604453,-0.73764604,-1.0141305,-0.014338716,0.39135504,0.035429146
-0.42343476,-2.9131975,-2.0558517,-0.68446106,-1.9066927,-1.6531326,-0.56481326,-0.40133762,0.001291072,0.5300762,-2.6506371,0.4986421,-0.949249,0.0052539567,-0.85521966,-0.11327349
-0.8148181,2.5259356,-2.0847027,-0.36011013,-1.079258,-3.5392318,0.31149453,0.14286146,0.011751963,-3.8698351,0.9891487,0.18112922,1.4022874,0.049991213,0.50207067,-0.39622363
-0.23297478,-4.129828,1.6418743,0.21208526,1.7512456,1.0407702,-0.7715019,0.0051963544,0.0064904303,-4.238331,0.6386352,-1.301276,-0.96115553,-0.10733728,-1.1506593,0.03273827
-0.05160479,4.0804267,-2.022688,-0.046579663,-1.5455266,1.2867738,1.2225157,-0.19270605,-0.0012024036,0.642226,-2.2667112,0.7124454,-0.81253356,-0.033441864,0.5480535,0.03182366
-0.13465051,-4.353106,0.7993073,-0.22979039,1.1103128,-1.8060311,-0.27302486,-0.12001002,0.006823522,0.5902354,-4.262638,0.29287037,-0.9149183,0.043465115,0.4060283,-0.120404765
-0.33341163,2.9827242,1.3491918,-0.40634376,0.88295317,-4.0077715,-0.38877854,-0.034167,-0.16860023,0.6091491,-3.645143,-1.1360347,-0.9323794,-0.12881918,0.4716417,-0.07729107
0.107414134,-4.271962,0.5354622,-1.0147549,-3.0683885,-1.8072263,-0.2298307,0.11813248,0.004954953,1.5091721,1.8540022,0.4687228,0.92067134,-0.028374802,0.51564944,-0.2417643
-0.074014805,-3.9063308,-1.701401,-0.5235236,-1.4946588,0.61008865,-1.1600803,-0.3769357,0.0018578859,0.56653595,-3.8801389,-0.7421381,1.7011968,0.122568555,0.4509471,-0.28759542
-0.2812502,-4.934044,1.0012387,-0.020569257,1.3285929,-0.23977488,-0.36989328,-0.4176006,0.004994625,0.5994305,-3.3957238,0.2960644,-1.1991721,-0.0012059396,0.18444565,0.0063808425
-0.06489521,-3.473765,-1.2202373,-0.16345282,-2.32735,0.53569394,-0.47978315,-0.4853011,0.0016160021,0.561594,-3.662454,-0.7586473,1.0634621,0.021756358,-1.0937467,-0.13233298
-0.05836841,-3.4400303,-1.9476585,0.10236196,1.5339656,-2.4706044,-0.8696104,0.09754612,0.00413776,-3.8412778,0.58383554,0.5350129,1.6308396,0.052902974,-0.43537793,-0.30768958
-0.37550524,-4.264015,1.2839504,-0.107580334,-1.3388282,1.1270416,-0.5879487,-0.04186189,0.0064386316,-3.506139,0.7602993,0.4021572,-0.49272636,-0.041893035,-1.5210739,0.024922585
-0.2174201,-3.5973804,1.3620449,-0.71348107,2.759365,1.1187105,-0.61654073,0.07151173,0.002847257,0.6575484,-3.329688,0.7151743,-0.67765206,0.067199446,-0.86781317,-0.14630254
-0.14638014,-3.6455882,-1.7247119,-0.15600571,0.8847515,-2.5139103,-1.1455686,-0.048263043,-0.23987375,-3.571094,0.88324803,0.41187486,1.3454633,0.015637588,0.22985448,-0.25026056
-0.31416985,3.8365006,-2.3247097,-0.34702045,-1.5964879,-0.165975,-0.71601796,-0.10606395,0.013060216,1.762906,2.3821464,-0.4400531,-1.4215084,0.1983822,-0.83988005,-0.042126033
0.3133757,3.4638746,-1.3729649,-0.13952737,2.1365728,-2.0064912,-0.5093393,-0.13032013,0.011409753,-3.4428968,0.9384962,-0.69822663,-0.5229525,-0.2115675,-0.5020458,-0.057611495
-0.16518061,2.949268,1.4333065,-0.7147317,-2.084912,-1.7125443,-0.39752334,-0.010885593,0.009885073,-3.965123,1.2949159,0.38754073,1.8745646,0.05658158,-1.2180202,-0.3568282
0.03798419,-3.3569593,-2.0943007,-0.4127681,-2.0997488,0.40758684,-0.8347108,0.23622292,0.0029384028,0.5879918,-3.4851632,0.49404013,-0.49571326,0.012899574,0.32311988,0.030036086
-0.1482908,-4.034558,1.0173187,-0.0652252,0.99606675,-0.5534406,-0.5142664,-0.26341295,-0.17521209,0.64343894,-3.133545,0.4845697,-1.1744096,0.010213872,0.38846534,0.028776005
-0.6331902,2.6531277,-1.812223,0.23923463,-1.4600508,1.1075033,0.30355412,0.016541699,-0.0038693838,0.638515,-3.2183664,0.3143857,2.3495185,0.019856129,0.57242805,0.44291362
0.336557,-3.4566808,1.7352824,0.2827275,1.3001889,-0.6782189,-0.6145772,0.10460918,0.008499926,1.5604024,1.9971565,0.5153801,-1.0991085,0.031280067,0.31063217,-0.017783023
-0.40406868,-4.20399,-0.574593,-0.4939003,-2.290523,-1.5148977,-0.7015575,0.12373079,0.000858707,0.5839815,-3.7695239,-0.77378875,0.77090997,0.03636388,0.21665956,-0.3533866
-0.26210272,3.9759939,1.9845217,-0.06519148,-1.690562,1.1699076,-0.34322116,0.014000904,0.01215587,1.628735,1.6225675,0.48509747,-0.7208235,0.06254748,0.5596363,-0.06482844
-0.46310326,-4.844753,0.30113298,-0.057312828,1.3129046,0.8292708,-0.63578993,-0.0682512,0.0076367827,-3.449206,0.76389176,-0.3655181,-0.757171,-0.12304526,0.43619832,0.18560411
0.27572703,-4.1608596,0.6499989,-0.5463049,-1.7765146,0.45198542,-0.8359457,0.09523487,0.008305914,-3.70219,0.8885081,-0.6350154,-0.985208,-0.085676365,0.4178401,-0.2888175
-0.119278714,-4.5403886,0.9424932,-0.39320156,-3.0933552,-1.5224545,-0.42809892,-0.28123438,0.0037605802,1.2371047,1.4515641,-1.1973622,-0.68743455,-0.21415979,-1.4432795,-0.066030994
-0.32184017,-3.902805,1.176691,-0.064928085,-2.5099812,0.932002,-0.23579083,0.26817405,0.0019176315,0.6223106,-3.9252505,0.5462472,-0.45221645,-0.16190381,0.55065966,-0.055676475
-0.36856306,-2.50007,-1.6472695,0.008075824,-1.2688417,-1.3926108,-0.310161,0.17829807,0.00091192697,0.54198325,-2.5888736,-0.66780394,-0.6005956,-0.0026975565,-0.8392411,-0.04059548
-0.3075553,-4.5982947,-1.7426673,-0.3217187,1.5028579,0.9241414,-0.30184427,-0.5734415,0.0018711956,0.63208735,-4.224968,-1.189884,1.1910478,0.016428871,0.45313728,-0.1680213
-0.2880266,-2.8167715,1.1037679,-0.33758333,1.3095592,0.82295144,-0.6263841,-0.19207142,0.0054968116,1.6686106,1.9553992,-0.37209088,1.9928875,0.16222079,0.60154915,0.33230904
0.05694584,2.9446158,1.9591227,0.07197012,-1.7636919,-3.3578289,-0.5329645,-0.056344166,-0.0015535234,0.7460675,-3.8699589,0.561098,-0.7010943,-0.13681333,0.7829147,-0.10232318
-0.2923669,-3.066424,-1.8182645,0.15413359,-0.83956176,-2.222303,0.023953915,-0.085080646,0.0055941353,-2.4020689,0.7237463,0.41900516,-0.789805,0.030392777,-0.33406729,-0.1394237
-0.8600667,2.509367,-2.4709132,-0.11571033,-2.1884122,0.74494123,-0.25241798,0.09735406,-0.0026705267,0.6590221,-3.502928,-0.62662643,-0.87800217,0.067839354,0.41106534,-0.00082712085
0.39634466,2.5323403,-2.7510757,0.21605106,2.1604564,0.97577316,0.11435015,-0.013353137,-0.109334454,0.5089379,-3.619292,0.41492572,-1.0849121,-0.019358106,-1.4519218,0.02863087
-0.8253541,-4.2732244,-2.0181906,-0.28170842,0.92758256,-0.14660428,-1.0540782,0.0002054181,0.005278212,-3.3305464,0.6376681,-1.0803162,-0.91595554,-0.11163999,-0.9956321,-0.02625398
-0.093080275,-3.4904811,-1.9361974,-0.17858633,1.3302181,-1.801041,-0.7460413,-0.17014432,0.002544943,0.55193985,-2.7418103,-1.0427825,-1.0366783,-0.033347383,-0.74030423,0.01033988
0.12825438,-3.6233191,-1.9834226,-0.19732958,-2.8150868,-1.9666967,-0.0332947,-0.44724834,0.00398475,0.95962584,1.3543632,0.58821446,-1.1335986,-0.0740852,-1.0176282,-0.16113612
-0.21607648,-4.630872,-1.2536732,-0.50074023,-1.6782565,0.40409717,0.8136524,-0.44320515,0.005554673,0.58637416,-3.3599472,0.35635644,-0.59537584,-0.001258367,0.3584361,0.00010541454
-0.121948645,-2.5154686,-1.2571521,-0.5826946,-1.7610104,-2.882348,-0.6171402,0.06415909,0.0036054908,-3.2739842,0.63153493,-0.33464625,1.4129355,0.115552515,-0.9522151,-0.44196722
-1.2375991,1.911361,-3.0038948,-0.2642079,-1.2794355,0.048279796,0.61953926,0.1827622,-0.0015419926,0.6831455,-3.6362906,-0.29571804,-1.0811266,-0.09236984,0.30666673,-0.10958935
-0.73701346,-3.713073,-1.2600926,-0.25330505,1.4167997,1.2983075,-0.123320654,0.327473,0.0029961315,0.6334292,-3.6957884,0.792927,1.8693371,0.014274405,0.39342612,0.010493044
-0.28255942,2.9848974,-2.5489185,-0.08133368,2.0091038,1.4956686,-0.7856606,-0.12762332,0.016279487,-3.3482034,0.61014885,-0.73714113,-0.9279493,0.20179532,0.4366787,-0.028882239
0.08082007,-2.6000144,-1.6944275,0.14151475,-2.0872917,-2.3161783,-0.07315233,0.2396653,0.0007185332,0.5504055,-3.0384316,0.49888942,-0.67321247,-0.15932621,-0.7920827,0.03910591
-0.37330076,3.339221,1.5996734,-0.52201426,1.291652,-2.563101,-0.067637786,-0.26773122,0.009403034,-3.4462345,0.8895208,-0.46674782,1.6494377,0.17206147,-1.2242513,0.65435284
-0.4515783,-4.038327,0.7966396,-0.5912625,0.6931478,-0.86852944,-0.601854,0.15291166,0.0052362257,0.6311334,-3.5369403,0.3566865,-1.0904378,-0.018505732,0.39283416,0.053173862
-0.25443172,2.7880666,1.3096855,0.16723165,-2.5837119,0.82358533,-0.78159803,0.020936122,-0.0045673843,0.61115754,-3.95594,-1.0329648,1.1905552,0.1727655,0.6343209,0.015987605
0.012361518,-3.423646,-1.688089,-0.14363754,-1.3691918,-2.2582226,0.88196075,-0.37942633,0.0040164925,0.9714703,1.3192747,-0.8516389,-0.62475497,-0.06608283,-1.0067034,0.008109163
-0.283236,-3.7724683,0.7905707,0.38306192,-2.6981158,0.6065162,-0.5379571,-0.26818755,0.0009837756,0.5690043,-3.8575644,-0.7915438,-0.7043457,-0.025034808,-0.89053947,-0.25901014
0.2051851,-2.194697,-0.77505094,0.28438511,-1.7792622,-1.7865337,-0.80451876,-0.22797593,0.002209948,0.5046477,-2.6098702,-0.5715265,-0.6915873,-0.16172473,-0.78561074,-0.043639585
